source_file,drive_link,context
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1S3C6QmH0HWXs_LHhu8esBugzhJt6ll1J","৭ | অপুকের বিলেই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1ccTs-2kvI4wBQksgc5YOqA8Xr8fqXRQ7","৮ | ঘুর বেড়াক এক দিন"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=10uk4UhusYDBqExalKlAhw82Xq2JtewoB","৯ | কাঁহা হামার মায়"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1T60Y8rm4FgDWKoFC_qUu2lG26HWxT1VL","১০ | মজাকের মামু"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1co5tBj8rtyrvYjv5l0sVsTpgG-9hx4u5","১১ | ঋষি আর চুটিয়ার গপ্প"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1eCrx85U2xSS0D9kO1evtsVLhW_RClRZU","১২ | কারাম"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1-DrGotBzh3r6G_B3UpTxR8U2mclrmrmS","১৩ | বাঘ আর শিয়ার"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির (সাদরি ভাষার) প্রাক-প্রাথমিক শিক্ষার পাঠ্যপুস্তক.html","https://drive.google.com/open?id=1QNxvd4vSiJ7KaYo6Xs197oELZ4N3Pwbq","১৪ | বানদরা আর কুমহির"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1J5ogulXgpNxpkm2yLA2s-dV9N5_8NBe2/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1P0r-H2vRCP-5Yfi_x6STDImJSCIPfEKR/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1frF7DTTy__eB6UJd60FEpX1J39rs2rzv/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1aO8ZR_yqOwb2QITTr1leoJmAbjLvkbWl/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/11qquiCaYOTQHDbIz06-SEeU6iM1pFdhb/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1akqoiew6ISxV4aEZgofx_p9UfS5QSWD-/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1J5ogulXgpNxpkm2yLA2s-dV9N5_8NBe2/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1P0r-H2vRCP-5Yfi_x6STDImJSCIPfEKR/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1frF7DTTy__eB6UJd60FEpX1J39rs2rzv/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1aO8ZR_yqOwb2QITTr1leoJmAbjLvkbWl/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/11qquiCaYOTQHDbIz06-SEeU6iM1pFdhb/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির তৃতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1akqoiew6ISxV4aEZgofx_p9UfS5QSWD-/view?usp=sharing","২. | English for Today"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vuJs9bGFD1VkZqsacJpRGA611bTLwO4-/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DjRv8DFqx42M2pE_BCDsuNHUFqBV7VLk/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/13Uvzgg0O72GfgLwtJGdi3UuX03XJ5F0e/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1lm1qHZZp7nGbEUvYTGn_WQhEXi3T-RO3/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1ZADQ-UhehhZKIuUyEg6-z93p8awcfx8x/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1p-3JeK9U7oBxG5nSPdPRKhBVpLGkoT18/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1oMEv-AoE5RQpz5YhMPb0ub6pWNQhcJz3/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10SWr8iVCIoxyLDlFRUvFl6sE_B47lq1X/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1423wVe5nssKcOu3h-md3Ox9AqV3jkiPK/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1C5bVkcE9aSBGhBSNQzIEx6jacu3Y8DsW/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1LneY3EqW5bKh_1ShHwpZuuab_g4f_da5/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vuJs9bGFD1VkZqsacJpRGA611bTLwO4-/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DjRv8DFqx42M2pE_BCDsuNHUFqBV7VLk/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/13Uvzgg0O72GfgLwtJGdi3UuX03XJ5F0e/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1lm1qHZZp7nGbEUvYTGn_WQhEXi3T-RO3/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1ZADQ-UhehhZKIuUyEg6-z93p8awcfx8x/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1p-3JeK9U7oBxG5nSPdPRKhBVpLGkoT18/view?usp=sharing","২. | English for Today"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1oMEv-AoE5RQpz5YhMPb0ub6pWNQhcJz3/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10SWr8iVCIoxyLDlFRUvFl6sE_B47lq1X/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1423wVe5nssKcOu3h-md3Ox9AqV3jkiPK/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1C5bVkcE9aSBGhBSNQzIEx6jacu3Y8DsW/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির দ্বিতীয় শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1LneY3EqW5bKh_1ShHwpZuuab_g4f_da5/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1KkpKQlCVW9AkUR9DeoUeevGyljWf_gnw/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/13bAUsT5UPIu442GM9cOVt5S8G_H9lTCw/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1zPnvKEW01KwY6OffyfRUx5nF7FfOSKSl/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1z3J-HxcHy4iNjvGa6tAoANmswYxZYPxt/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/16DJr0YWAmOJiKHVeN93y5VfBmXdWWRkA/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10QoWhNxnKZOQXre4LHQcVs2qWqGNtwZ1/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1N_rWUXo9vxqOmkFvqUYwUq1H3p5DEaTt/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/124uBAXfZogXuzb2_4edEnLZ9C8NjjxYC/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1dbwy5gyzp2xD4lcuax1OBrPqasXLQ6qA/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vpYH81SVDEm_dqoYPNiygxYueN3pjWTe/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/12C10qgYcWpW6WEba43tROzO4sdV-0b4d/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1KkpKQlCVW9AkUR9DeoUeevGyljWf_gnw/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/13bAUsT5UPIu442GM9cOVt5S8G_H9lTCw/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1zPnvKEW01KwY6OffyfRUx5nF7FfOSKSl/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1z3J-HxcHy4iNjvGa6tAoANmswYxZYPxt/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/16DJr0YWAmOJiKHVeN93y5VfBmXdWWRkA/view?usp=sharing","১. | আমার বাংলা বই"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10QoWhNxnKZOQXre4LHQcVs2qWqGNtwZ1/view?usp=sharing","২. | English for Today"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1N_rWUXo9vxqOmkFvqUYwUq1H3p5DEaTt/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/124uBAXfZogXuzb2_4edEnLZ9C8NjjxYC/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1dbwy5gyzp2xD4lcuax1OBrPqasXLQ6qA/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vpYH81SVDEm_dqoYPNiygxYueN3pjWTe/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের ক্ষুদ্র নৃগোষ্ঠির প্রথম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/12C10qgYcWpW6WEba43tROzO4sdV-0b4d/view?usp=sharing","৩. | গণিত"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1NKkc8I5ETEfVy0P5LZb8oIFSym4YLyEw/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1YlmW1HHg-1u41M1UZ2zVvEBiVrnq1L1i/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1DyXMI6mZ5o6UYM85YhuovtccK3o53PdE/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1jnufT9qflddZ0QoJU4tzU4s1EEFWVoaX/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1LCWGEeqjKsluwO0vFjTxFTDjDdjZBcod/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Fc3x3h86jgDCiEZr21_lCrSVVelgeFrP/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Tje0rr-941vvlAcq5w-yu5YN-ONcEODO/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/14he7iR6skWPhlhNtHJ1Hdx0nXTr7v5YQ/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Nvkr1NWb8Tf_dNLwZcZGc_X2KrfM7RiE/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1NKkc8I5ETEfVy0P5LZb8oIFSym4YLyEw/view?usp=sharing","১ | কোরআন মাজিদ ও তাজভিদ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1YlmW1HHg-1u41M1UZ2zVvEBiVrnq1L1i/view?usp=sharing","২ | আল আকায়েদ ওয়াল ফিক্হ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1DyXMI6mZ5o6UYM85YhuovtccK3o53PdE/view?usp=sharing","৩ | আল লুগাতুল আরাবিয়াতুল ইত্তেসালিয়া"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1jnufT9qflddZ0QoJU4tzU4s1EEFWVoaX/view?usp=sharing","৪ | কাওয়াইদুল লুগাতিল আরাবিয়্যাহ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1LCWGEeqjKsluwO0vFjTxFTDjDdjZBcod/view?usp=sharing","৫ | বাংলা ব্যাকরণ ও নির্মিতি"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Fc3x3h86jgDCiEZr21_lCrSVVelgeFrP/view?usp=sharing","৬ | English Grammar and Composition"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Tje0rr-941vvlAcq5w-yu5YN-ONcEODO/view?usp=sharing","৭ | কৃষি শিক্ষা"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/14he7iR6skWPhlhNtHJ1Hdx0nXTr7v5YQ/view?usp=sharing","৯ | ইসলামের ইতিহাস"
"2022\২০২২ শিক্ষাবর্ষের দাখিল (ভোকেশনাল) স্তরের নবম ও দশম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Nvkr1NWb8Tf_dNLwZcZGc_X2KrfM7RiE/view?usp=sharing","১০ | হাদিস শরিফ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Q7eIlCwugvpxJggXPhq5o1djXAevZnT7/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/13fEYMdk91kiLxnkVAPwBRQy9cevYn2fg/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Pp4EkZ4osZsbyEkfc8wL9hO8oHFJ20KL/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1cFyC41_qiU3AV7UyhWgT5AcgmupCJmc7/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1tybBctIL9VqfdllkmwTV0aL5sHsk9gI4/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1mwRzEqQDP9-1Te93JzenyQUV8Tz2Lfrn/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1I7w38KKZBGwvXLNeTjP4cHJOSDtmwB6G/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1v-5agplbu3uWe-savIsQMuk8H8Hg8yNI/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1RW_UFGtGrcnH4UkA1arfgdGJNooDW_2Y/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/10Apfn6k8AHAnOORoA7adjmBOFp0LorSD/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1LDrR8Iwpx4XCHsv33Rru7irmYQAFPMEJ/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/10-D2n_rAeYNI_M38S4EkzL3svFytUbh1/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1rF9GoSJjlyrcd8WEWzvm6iwsG5lpc77M/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1zVfGyt5Ubwe0aEFyaoM87XP_k8itK1Rr/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1nAFdcRWDJ0FwJ6wdPILVrjSam23ClRv0/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1RXVDvPtwpB8t35IJsIn4Ce7TgmZLlRd4/view?usp=sharing",""
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Q7eIlCwugvpxJggXPhq5o1djXAevZnT7/view?usp=sharing","১ | কোরআন মাজিদ ও তাজভিদ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/13fEYMdk91kiLxnkVAPwBRQy9cevYn2fg/view?usp=sharing","২ | আল আকায়েদ ওয়াল ফিক্হ"
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Pp4EkZ4osZsbyEkfc8wL9hO8oHFJ20KL/view?usp=sharing","৩ | আল লুগাতুল আরাবিয়াতুল ইত্তেসালিয়া"
"2022\২০২২ শিক্ষাবর্ষের দাখিল স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1cFyC41_qiU3AV7UyhWgT5AcgmupCJmc7/view?usp=sharing","৪ | কাওয়াইদুল লুগাতিল আরাবিয়্যাহ"
